t,i1j1,i2j1,i3j1,i4j1,i5j1,i6j1,i7j1,i8j1,i9j1,i10j1,i1j2,i2j2,i3j2,i4j2,i5j2,i6j2,i7j2,i8j2,i9j2,i10j2,i1j3,i2j3,i3j3,i4j3,i5j3,i6j3,i7j3,i8j3,i9j3,i10j3,i1j4,i2j4,i3j4,i4j4,i5j4,i6j4,i7j4,i8j4,i9j4,i10j4,i1j5,i2j5,i3j5,i4j5,i5j5,i6j5,i7j5,i8j5,i9j5,i10j5,i1j6,i2j6,i3j6,i4j6,i5j6,i6j6,i7j6,i8j6,i9j6,i10j6,i1j7,i2j7,i3j7,i4j7,i5j7,i6j7,i7j7,i8j7,i9j7,i10j7,i1j8,i2j8,i3j8,i4j8,i5j8,i6j8,i7j8,i8j8,i9j8,i10j8,i1j9,i2j9,i3j9,i4j9,i5j9,i6j9,i7j9,i8j9,i9j9,i10j9,i1j10,i2j10,i3j10,i4j10,i5j10,i6j10,i7j10,i8j10,i9j10,i10j10,i1j11,i2j11,i3j11,i4j11,i5j11,i6j11,i7j11,i8j11,i9j11,i10j11,i1j12,i2j12,i3j12,i4j12,i5j12,i6j12,i7j12,i8j12,i9j12,i10j12,i1j13,i2j13,i3j13,i4j13,i5j13,i6j13,i7j13,i8j13,i9j13,i10j13,i1j14,i2j14,i3j14,i4j14,i5j14,i6j14,i7j14,i8j14,i9j14,i10j14,i1j15,i2j15,i3j15,i4j15,i5j15,i6j15,i7j15,i8j15,i9j15,i10j15
2019-01-20T15:00:00.0,12.999,13.319,14.261999,15.048,15.104,14.479,14.087999,14.148,14.134,14.225,13.0859995,13.506,14.468,15.049,14.8689995,14.215,14.094999,14.164,14.157999,14.278,13.157999,13.650999,14.624,15.027,14.594,14.048,14.117,14.179,14.179,14.319,13.187,13.712999,14.687,14.936,14.3689995,14.039999,14.127,14.188999,14.188,14.322,13.212,13.747,14.698999,14.844999,14.205,14.056999,14.136,14.2,14.188999,14.3029995,13.233999,13.761,14.671,14.753,14.087,14.091999,14.142,14.2109995,14.184,14.266,13.2699995,13.715,14.603,14.672,14.027,14.084999,14.134,14.209,14.157,14.231,13.326,13.688,14.528,14.604,13.983,14.066999,14.122,14.205999,14.141,14.174999,13.417,13.697,14.444,14.556999,13.966,14.028999,14.101999,14.202,14.143,14.083,13.243,13.747999,14.375999,14.51,13.945,13.972,14.046,14.194,14.17,14.035999,13.023,13.799999,14.316,14.459,13.922,13.91,13.973,14.174,14.201,14.018999,13.059,13.778999,14.273,14.375,13.903,13.854,13.881,14.094,14.2109995,14.097,13.052,13.768999,14.243,14.297,13.872,13.806,13.801,13.988,14.195999,14.153,13.007,13.768999,14.225,14.223,13.83,13.764,13.733,13.858999,14.16,14.188999,12.799999,13.822,14.212999,14.174,13.787,13.738,13.686,13.76,14.073999,14.149
2019-01-21T15:00:00.0,13.32,13.35,13.357,14.3949995,15.146999,15.415,14.714,14.339,14.3619995,14.445,13.4279995,13.628,13.754999,14.608999,15.195999,15.268,14.504,14.344,14.4,14.490999,13.466,13.863,14.129,14.84,15.219999,15.018,14.348999,14.353,14.431999,14.525,13.304,13.901999,14.364,14.934,15.16,14.639,14.320999,14.344,14.457,14.547,13.205999,13.9,14.504,14.972,14.976999,14.379,14.292999,14.326,14.423,14.528,13.157,13.867,14.570999,14.966,14.7,14.209999,14.266,14.301,14.344,14.478,13.115999,13.782,14.572,14.891,14.4939995,14.153999,14.223999,14.264,14.273,14.417999,13.08,13.681999,14.552,14.806999,14.32,14.111,14.184,14.231,14.2039995,14.36,13.054,13.559999,14.499,14.716,14.201,14.0859995,14.146,14.207,14.136,14.304,12.936,13.493,14.468,14.638,14.160999,14.049,14.132999,14.177,14.132999,14.172,12.816,13.457,14.443,14.57,14.136999,14.007999,14.1119995,14.1449995,14.15,14.032,12.862999,13.485,14.4,14.528,14.051,13.955999,14.0,14.114,14.157,13.9939995,12.849999,13.547,14.371,14.490999,14.025999,13.905,13.934,14.070999,14.153999,14.025,12.785999,13.636999,14.354,14.457,14.052,13.857,13.907999,14.016,14.143,14.114,12.525999,13.657999,14.337999,14.400999,14.000999,13.819,13.811,13.958,14.136,14.125999
2019-01-22T15:00:00.0,13.490999,13.264999,12.916,14.212,14.957,15.077,14.892,14.247,14.132999,14.104,13.532,13.447,12.986,14.2439995,14.962999,15.08,14.754999,14.223999,14.174999,14.162,13.499,13.6189995,13.111,14.326,14.992,15.079,14.605,14.205,14.208,14.216999,13.355,13.702999,13.344999,14.45,15.021999,15.076,14.424,14.173,14.222,14.281,13.187,13.738,13.559,14.53,15.013,14.955999,14.264,14.146999,14.216999,14.306999,13.000999,13.7369995,13.756,14.577,14.974,14.746,14.12,14.125,14.198,14.302,12.768999,13.6119995,13.857,14.528999,14.856,14.417999,13.997,14.034,14.142,14.274,12.511,13.44,13.912,14.462999,14.687,14.127,13.886,13.945,14.069,14.23,12.212,13.19,13.889,14.372,14.43,13.909,13.795,13.865999,13.966,14.160999,12.007,12.964,13.823999,14.259,14.174999,13.754,13.733,13.794,13.864,14.063,11.858,12.757999,13.743,14.132,13.927,13.622,13.672,13.728,13.768,13.955,11.851,12.631,13.662,13.971,13.719999,13.509,13.563999,13.684,13.705,13.844,11.872,12.591999,13.583,13.830999,13.53,13.414999,13.465,13.635,13.674,13.750999,11.915999,12.627,13.506,13.708,13.354,13.339,13.375,13.580999,13.671,13.672,11.79,12.67,13.452,13.605,13.229,13.219999,13.292999,13.541,13.676,13.712
2019-01-23T15:00:00.0,12.958,12.767,13.16,14.499,14.844999,14.865999,14.697,14.046,13.813,13.7,12.917999,12.851999,13.208,14.547,14.837999,14.83,14.632,14.006,13.8689995,13.746,12.896999,12.978,13.250999,14.569,14.841,14.789,14.544,13.975,13.92,13.799,12.959,13.11,13.274,14.535999,14.863,14.764999,14.388,13.992,13.923,13.871,12.901999,13.23,13.346,14.514999,14.848,14.750999,14.273,13.955999,13.937,13.919,12.753,13.337999,13.4539995,14.503,14.8029995,14.7439995,14.19,13.879999,13.959,13.948999,12.570999,13.392,13.558,14.551,14.801,14.681999,13.996,13.811,13.951,14.018,12.33,13.398,13.643,14.576,14.767,14.539,13.822,13.749,13.914999,14.049,11.983,13.32,13.694,14.556,14.67,14.254,13.691999,13.698,13.834999,14.011,11.679,13.146,13.719,14.475,14.496,14.013,13.613,13.61,13.759,13.985,11.415999,12.937,13.725,14.371,14.301,13.794,13.544,13.516,13.681999,13.945999,11.306999,12.7109995,13.676,14.259,14.132999,13.627,13.434,13.459,13.589,13.802,11.261,12.570999,13.622,14.131,13.957,13.473,13.341999,13.43,13.537,13.7109995,11.268,12.503,13.562,13.99,13.774,13.33,13.266,13.423,13.518,13.664,11.299999,12.59,13.5,13.837999,13.573,13.202999,13.219999,13.372999,13.537,13.631
2019-01-24T15:00:00.0,12.844,12.657999,13.34,14.256,14.721,14.934,14.816,14.313,13.865,13.775999,12.84,12.757999,13.299999,14.205,14.792,14.903,14.874,14.306999,13.975,13.857,12.842999,12.884,13.295,14.156,14.864,14.872999,14.916,14.297,14.072,13.951,12.875,12.978,13.424999,14.33,14.875,14.979,14.709,14.287,14.037,13.929,12.864,12.997999,13.59,14.427,14.875999,15.007,14.613,14.267,14.073999,13.944,12.822,12.964,13.78,14.465,14.868,14.976,14.601999,14.239,14.167999,13.986,12.782999,12.992,13.735,14.556999,14.875999,14.896,14.481,14.098,14.156,14.056,12.712999,13.066999,13.667,14.563,14.879999,14.8619995,14.346,14.004999,14.143,14.103,12.587999,13.221,13.572,14.406,14.877,14.915,14.193,14.004,14.134,14.107,12.426,13.195999,13.531,14.415,14.83,14.761999,14.028,13.893999,14.106,14.164,12.219,13.121,13.514999,14.472,14.78,14.542,13.872999,13.771,14.066,14.218,11.823999,13.112999,13.535999,14.481,14.813,14.341,13.806,13.791,13.999,14.146,11.544999,13.017,13.598,14.506,14.693,14.150999,13.702999,13.802,13.952,14.108999,11.363999,12.847,13.695,14.545,14.445,13.973,13.568,13.806,13.922,14.101999,11.525,12.924999,13.778,14.542,14.356,13.818,13.625999,13.756,13.959,14.059999
2019-01-25T15:00:00.0,12.511,12.583,13.698,14.24,14.599,14.739,14.882,14.415,14.29,14.452999,12.523,12.553999,13.504999,14.131,14.563999,14.782999,14.903999,14.457,14.348999,14.485,12.53,12.568,13.344,14.038,14.537,14.827999,14.914,14.492,14.403,14.507999,12.607,12.61,13.235,14.002,14.535999,14.863,14.893999,14.503,14.434999,14.503,12.591,12.649,13.12,13.957,14.525999,14.877,14.844999,14.497999,14.466,14.486,12.502,12.686,12.999,13.906,14.509,14.875999,14.775999,14.48,14.497,14.461,12.313999,12.694,13.03,13.889999,14.556,14.868,14.672,14.400999,14.493,14.475,12.138,12.681999,13.105,13.907,14.594999,14.848,14.561,14.309999,14.476999,14.4939995,11.99,12.636,13.25,13.98,14.615,14.806,14.437,14.202,14.441,14.521999,11.881,12.587999,13.281,14.002,14.591,14.747,14.289,14.0859995,14.375,14.54,11.783,12.539,13.259,13.992,14.549999,14.674999,14.131,13.973999,14.297,14.551,11.672,12.486,13.15,13.896,14.497999,14.568,13.966,13.896999,14.208,14.528999,11.504,12.415999,13.0529995,13.825,14.445999,14.412,13.816,13.848,14.16,14.507,11.287,12.332,12.965,13.774,14.392,14.214,13.6779995,13.823,14.148,14.4869995,11.164,12.327999,12.996,13.843,14.3029995,13.9939995,13.601,13.86,14.208,14.500999
2019-01-26T15:00:00.0,12.403999,13.384,13.784,13.791,13.924999,13.83,13.712999,13.319,13.475,13.74,12.452999,13.296,13.812,13.799999,13.937,13.864,13.767,13.374,13.497,13.768999,12.441999,13.153,13.811,13.785999,13.938,13.901999,13.813,13.431,13.517,13.787,12.339,12.944,13.806,13.7109995,13.937,13.945,13.834999,13.482,13.537,13.789999,12.209,12.823,13.768,13.635,13.929,13.976,13.834999,13.5199995,13.559999,13.775,12.059,12.768999,13.7039995,13.558,13.916,13.997,13.819,13.549,13.584999,13.747999,11.986,12.766,13.558,13.539,13.907,14.011,13.742,13.528999,13.617,13.705999,11.922,12.771,13.407,13.537,13.919,14.021999,13.653999,13.5,13.649,13.68,11.868,12.789,13.256,13.562,13.969999,14.027,13.548,13.458,13.681999,13.684999,11.799,12.812,13.2039995,13.632,13.983,13.986,13.436,13.423,13.709,13.708,11.714,12.83,13.2,13.7109995,13.983,13.924,13.323,13.3949995,13.733,13.742,11.559,12.805,13.288,13.746,13.983,13.834999,13.223,13.393999,13.746,13.801,11.384999,12.7,13.305,13.726999,13.955,13.721,13.143999,13.42,13.7699995,13.87,11.195,12.525999,13.261999,13.66,13.903999,13.587,13.084,13.467999,13.804,13.947,11.1779995,12.320999,13.1779995,13.62,13.809999,13.401999,13.101999,13.572,13.86,14.007
2019-01-27T15:00:00.0,12.007999,12.5199995,12.982,13.389,13.464,13.424,13.295,13.058,13.298,13.511999,12.171999,12.7699995,13.033999,13.358,13.451,13.410999,13.316,13.055,13.259,13.514,12.261999,12.983999,13.105999,13.34,13.438999,13.401999,13.34,13.063999,13.219999,13.506,12.092999,13.021,13.194,13.355,13.421999,13.409,13.361,13.101999,13.19,13.482,11.915999,12.906,13.202999,13.341999,13.401999,13.416,13.374,13.142,13.173,13.462,11.735,12.676,13.149,13.309,13.381,13.423,13.381,13.184,13.164,13.444,11.648,12.455,13.025999,13.25,13.325,13.434999,13.353,13.18,13.181,13.414999,11.585,12.305,12.948,13.202,13.28,13.452,13.313999,13.163,13.2039995,13.389,11.561999,12.287,12.9609995,13.176,13.26,13.479,13.259,13.124,13.238,13.37,11.54,12.298,12.966,13.112999,13.275,13.503,13.193,13.091,13.281,13.379999,11.518,12.319,12.959,13.045,13.306999,13.521999,13.125999,13.063,13.327999,13.403,11.4869995,12.3359995,12.893999,13.032999,13.374,13.521999,13.070999,13.056,13.372,13.438999,11.421,12.393,12.888,13.066999,13.436,13.509,13.01,13.072,13.424,13.488,11.325999,12.480999,12.933,13.141,13.492,13.483999,12.944,13.108999,13.483999,13.549,11.07,12.386,12.964,13.214,13.511999,13.384,12.921,13.205999,13.556,13.622999
2019-01-28T15:00:00.0,11.806,12.414,13.3289995,13.416,13.361,13.2369995,13.117,13.026999,13.37,13.627,11.877999,12.348,13.153,13.3289995,13.316,13.209,13.118,13.004999,13.327999,13.639999,11.94,12.334999,12.955,13.226,13.268,13.18,13.118,12.990999,13.275999,13.638,12.014999,12.452,12.827999,13.136,13.216,13.150999,13.108999,12.996,13.209999,13.601,11.969,12.587999,12.805,13.094,13.174,13.121,13.0859995,12.999,13.153,13.555,11.8289995,12.7369995,12.86,13.089,13.139999,13.089,13.0529995,13.002,13.103,13.503,11.573999,12.608999,12.874,13.046,13.061,13.049,12.979,12.945999,13.0789995,13.455999,11.36,12.42,12.816999,12.976999,12.973999,13.014,12.898,12.886999,13.066999,13.413,11.231999,12.139999,12.632,12.8619995,12.877,12.986,12.806999,12.826,13.073999,13.375,11.193999,11.995,12.502,12.782,12.805,12.959,12.7109995,12.801,13.105999,13.377,11.188999,11.910999,12.407,12.716,12.752,12.929,12.618,12.796999,13.15,13.393,11.191999,11.927,12.414,12.671999,12.756,12.888,12.556,12.837999,13.212999,13.421,11.224,11.973,12.412,12.636999,12.794,12.844,12.532,12.905,13.282999,13.459,11.280999,12.042999,12.4,12.608999,12.858,12.798,12.538,12.9939995,13.358999,13.507,11.193,12.115999,12.3949995,12.624,12.881,12.73,12.604,13.118,13.431,13.559999
2019-01-29T15:00:00.0,11.863999,12.728,13.191,13.304,13.313,13.19,13.143,13.326,13.570999,13.837,11.728999,12.754999,13.160999,13.285,13.318,13.209999,13.157,13.254999,13.636999,13.844999,11.601,12.743,13.177,13.278,13.315,13.219,13.184,13.156,13.681999,13.83,11.62,12.687,13.205,13.282,13.288,13.191999,13.174999,13.138,13.51,13.82,11.691999,12.511,13.149,13.257999,13.246,13.155,13.142,13.115,13.3949995,13.78,11.804,12.243,13.028999,13.212,13.191999,13.11,13.091,13.09,13.323,13.718,11.806999,12.191999,12.8689995,13.068,13.1189995,13.032,12.9869995,13.004,13.2109995,13.632999,11.717999,12.178999,12.746,12.952999,13.035999,12.9539995,12.875999,12.906,13.111,13.551,11.469,12.219,12.697,12.9,12.934999,12.881,12.753,12.789999,13.037,13.476999,11.205999,12.142,12.643,12.83,12.812,12.801,12.625999,12.702,13.013,13.444,10.976,12.014999,12.570999,12.749,12.681999,12.716999,12.502,12.638,13.014,13.431,10.964,11.818999,12.4,12.642,12.556999,12.625,12.4,12.655,13.059999,13.458,11.009999,11.717999,12.278999,12.551,12.473999,12.549,12.347,12.702999,13.125,13.488,11.105,11.698,12.198999,12.473999,12.427,12.486,12.334999,12.778999,13.208,13.521999,11.058,11.728,12.195,12.417,12.459,12.445999,12.378,12.882,13.278,13.556
2019-01-30T15:00:00.0,12.371,13.358999,13.809999,13.712,13.308,13.142,13.266,13.358999,13.823,13.708,12.070999,13.195999,13.813999,13.697,13.33,13.271999,13.342999,13.367,13.874,13.886999,11.731,12.938,13.798,13.688999,13.375,13.410999,13.399,13.379999,13.892,14.061,11.79,12.816,13.732,13.525999,13.507999,13.392,13.452,13.464,13.784,14.105,11.801,12.818,13.659,13.500999,13.589,13.452999,13.496,13.504,13.757,14.127,11.776,12.914,13.58,13.582,13.629999,13.575,13.532999,13.511,13.792,14.132999,11.783,12.830999,13.534,13.547,13.648,13.525,13.518999,13.455999,13.752,14.002,11.778,12.681,13.451,13.528999,13.653,13.503,13.4869995,13.419,13.702999,13.924,11.745999,12.421,13.296999,13.554,13.635,13.545,13.426,13.417999,13.646999,13.9539995,11.627999,12.407,13.174,13.43,13.525,13.486,13.316999,13.294,13.59,13.863,11.469,12.452999,13.059,13.282999,13.388,13.382,13.188999,13.151999,13.542,13.764,11.242,12.367,12.927,13.289,13.274,13.215,13.042,13.162,13.539,13.864,11.124,12.2369995,12.8289995,13.216999,13.091999,13.041,12.882999,13.174999,13.556,13.885,11.098,12.069,12.76,13.077,12.853,12.861,12.714,13.191,13.591,13.839,11.054,11.901,12.642,12.844999,12.709,12.67,12.726,13.158999,13.624,13.924999
2019-01-31T15:00:00.0,12.667999,12.993,13.847,13.929,13.252,13.021,13.124,13.421999,13.691999,13.562,12.462,13.158999,13.804,13.802,13.202999,13.062,13.173,13.441,13.752,13.693,12.136999,13.283999,13.76,13.712,13.188999,13.115,13.226999,13.451,13.788,13.826,11.894,13.254999,13.757999,13.712,13.219,13.239,13.323999,13.414,13.858,13.924999,11.714999,13.080999,13.723,13.684,13.247,13.292999,13.346,13.421999,13.816999,13.969999,11.585,12.796,13.662,13.635,13.273,13.292999,13.311,13.465,13.69,13.975,11.613999,12.768999,13.587,13.523,13.306999,13.357,13.289,13.386,13.648,13.921,11.648,12.783999,13.539,13.448,13.358999,13.396,13.264,13.301,13.597,13.86,11.679,12.858,13.541,13.441,13.445,13.381,13.23,13.212,13.524,13.788,11.641999,12.773,13.5199995,13.44,13.445,13.389,13.167,13.118,13.44,13.739,11.582999,12.646999,13.473999,13.434,13.4279995,13.3949995,13.084999,13.031,13.3619995,13.702999,11.533,12.587999,13.313999,13.391,13.486,13.344,12.952,12.997999,13.3359995,13.691999,11.467,12.556999,13.205,13.351999,13.49,13.225,12.820999,12.9939995,13.357,13.715,11.388,12.549999,13.141,13.316,13.448,13.048,12.693,13.016,13.416,13.767,11.3029995,12.549,13.0789995,13.299,13.295,12.84,12.656,13.087999,13.493,13.837999
2019-02-01T15:00:00.0,12.551,12.996,13.972,14.011,13.313999,12.789,13.017,13.226,13.285,13.101,12.381,13.056999,13.976999,13.861,13.12,12.781,13.049,13.2439995,13.389,13.202999,12.17,13.055,13.948999,13.693,12.969999,12.785,13.072,13.25,13.462999,13.326,12.28,12.997,13.823999,13.539999,12.921999,12.841,12.997,13.222,13.414999,13.421999,12.183,13.042,13.723999,13.43,12.934,12.857,12.951,13.131,13.41,13.455,11.927,13.164999,13.642,13.351,12.992,12.842999,12.924999,12.990999,13.438,13.44,11.677,13.077,13.598,13.365999,12.982,12.99,12.882,12.903,13.193,13.354,11.497,12.872999,13.517,13.421,12.976999,13.091999,12.84,12.8029995,13.033999,13.264,11.443,12.473999,13.368,13.541,12.986,13.097,12.801,12.6779995,13.052,13.171999,11.44,12.403999,13.268,13.51,12.983,13.118,12.757,12.656,12.877,13.171,11.455999,12.45,13.194,13.416,12.995,13.122999,12.707,12.635,12.681999,13.171999,11.486,12.532999,13.18,13.2439995,13.1189995,13.004999,12.629,12.417999,12.742,13.011999,11.54,12.521,13.174,13.219999,13.107,12.965,12.518999,12.289999,12.712999,13.017,11.615,12.427,13.177,13.32,12.979,12.99,12.379999,12.235,12.608,13.160999,11.549,12.532,13.131,13.264999,12.971,12.867,12.233999,12.351999,12.681999,13.179
2019-02-02T15:00:00.0,12.553999,12.736,13.795,14.076,13.798,12.923,13.073999,13.197,13.098,12.913,12.499,12.809999,13.871,14.073,13.714,12.857,13.072,13.226,13.156,13.025,12.391,12.906,13.933,14.073,13.587,12.785,13.049999,13.242,13.212999,13.153,12.407,13.0859995,13.936,14.065,13.365,12.719,12.997,13.169,13.267,13.222,12.399,13.201,13.934999,13.992,13.202,12.688999,12.931,13.056999,13.219999,13.264999,12.372999,13.266,13.93,13.8689995,13.082,12.686,12.855999,12.916,13.098,13.287,12.313,13.181999,13.867,13.73,12.98,12.702999,12.789,12.798,12.958,13.18,12.208,13.125999,13.820999,13.6119995,12.919,12.722,12.728,12.669,12.823999,13.073999,12.021999,13.132,13.808,13.535,12.931,12.7439995,12.677,12.5199995,12.698999,12.976999,11.806,13.069,13.805,13.517,12.967999,12.768999,12.65,12.3949995,12.580999,12.884,11.611,12.966999,13.785999,13.514,13.01,12.796999,12.629999,12.285999,12.471,12.799999,11.599999,12.768,13.653999,13.483999,13.032,12.830999,12.594,12.226,12.4,12.756,11.5789995,12.544,13.518,13.441999,13.042999,12.872,12.542,12.171,12.361,12.743,11.551,12.299,13.378,13.389999,13.045,12.919,12.476999,12.122,12.348,12.756,11.528999,12.323999,13.313,13.429,13.016,13.000999,12.44,12.115,12.393,12.879999
2019-02-03T15:00:00.0,12.4279995,13.046999,13.742,13.84,13.413,12.943,13.114,13.187,13.069,12.975,12.271999,13.0529995,13.747999,13.865,13.535999,12.989,13.117,13.2039995,13.155,13.089,12.063,13.018,13.749,13.9,13.679,13.028,13.108,13.214,13.238,13.208,12.046,12.907,13.729,13.927,13.771999,13.018,13.054,13.19,13.253,13.261999,12.052,12.806999,13.681999,13.952,13.802,12.999,12.9869995,13.098999,13.197,13.275999,12.077,12.714,13.617,13.973,13.784,12.973,12.908999,12.957,13.087,13.259,12.087,12.695999,13.615999,14.000999,13.705999,12.921,12.848,12.827,12.934999,13.15,12.077999,12.716,13.642,14.021,13.6189995,12.879999,12.799999,12.691999,12.789999,13.042999,12.035,12.801,13.7109995,14.025,13.518,12.861,12.771999,12.545,12.664,12.948,11.915,12.806,13.723999,13.996,13.401999,12.86,12.771999,12.455,12.562,12.874,11.78,12.789,13.716999,13.944,13.294,12.8689995,12.782,12.393,12.474999,12.813,11.71,12.799,13.7109995,13.827999,13.252,12.901999,12.795,12.382999,12.434,12.792,11.684999,12.858,13.716,13.752,13.247,12.9539995,12.805,12.3689995,12.413,12.792,11.697,12.958,13.729,13.709,13.271,13.021999,12.811,12.353,12.41,12.811,11.497999,12.938,13.736,13.698999,13.306,13.097,12.806999,12.347,12.443,12.849999
2019-02-04T15:00:00.0,12.973999,13.216,13.677,13.563,12.921999,12.886,13.0,13.136999,12.959,13.103,12.796999,13.295,13.719999,13.401999,13.026999,12.881,13.164,13.18,13.177,13.176,12.535999,13.3359995,13.787,13.273,13.184,12.885,13.3029995,13.209999,13.399,13.238,12.563,13.296,13.771999,13.447,13.1779995,13.045,13.209,13.386,13.34,13.444,12.452999,13.389999,13.718,13.587999,13.33,13.059,13.184999,13.337,13.351,13.473999,12.239,13.587,13.635,13.705999,13.601,12.962,13.216,13.117,13.414,13.371,12.11,13.469999,13.802,13.688,13.601999,13.118,13.0529995,13.101999,13.188,13.409,12.063999,13.326,13.865,13.750999,13.656,13.181,12.969999,13.009,13.000999,13.42,12.162,13.155,13.719999,13.971,13.825,13.055,13.046999,12.76,12.910999,13.371,12.111,13.131,13.754,13.985,13.733,13.103,13.059,12.7369995,12.924,13.263,12.039999,13.149,13.843,13.945999,13.587,13.176,13.039,12.766,12.945,13.150999,12.150999,13.128,13.889,14.011,13.639,13.059999,12.967999,12.66,12.809,13.132999,12.164,13.228,13.889999,14.118,13.556999,13.091,13.004999,12.676,12.806,13.134,12.092999,13.43,13.851,14.257999,13.363,13.245,13.134,12.796999,12.917999,13.150999,12.025,13.316,13.878,14.197,13.33,13.2,13.042999,12.69,12.822,13.26
2019-02-05T15:00:00.0,12.316999,12.400999,13.504,13.393,12.791,12.410999,12.487999,12.566,12.407999,12.514999,12.323,12.629,13.485,13.24,12.678999,12.4279995,12.658999,12.643999,12.615999,12.576,12.273,12.844,13.4609995,13.046,12.618,12.458,12.8359995,12.7039995,12.827,12.61,12.414999,12.87,13.424999,12.938999,12.533999,12.639,12.820999,12.789,12.811,12.695,12.462,12.973999,13.3359995,12.914999,12.533999,12.719,12.789999,12.858999,12.789999,12.75,12.436,13.139,13.207,12.952999,12.597,12.722,12.747,12.917999,12.763,12.782999,12.434,13.052,13.230999,12.982,12.702999,12.638,12.745,12.698,12.642,12.740999,12.375999,12.997,13.205,13.021,12.858999,12.601999,12.730999,12.500999,12.565,12.695,12.215,13.021,13.073999,13.077,13.101,12.664,12.691999,12.365999,12.575,12.649,11.981999,12.989,13.104,13.097,13.176,12.806999,12.599999,12.285,12.441999,12.618,11.766,12.93,13.179,13.1189995,13.198999,12.9539995,12.509,12.247999,12.283999,12.594,11.785999,12.818,13.188,13.225,13.246,12.959,12.532,12.364,12.263,12.573,11.735,12.759,13.143,13.309999,13.273,12.94,12.546999,12.358,12.243,12.563,11.622999,12.742,13.049999,13.377,13.282,12.901999,12.556,12.250999,12.222,12.561,11.627,12.562,13.018999,13.391,13.304,12.782999,12.57,12.239,12.309,12.559
2019-02-06T15:00:00.0,12.1119995,13.412,13.785999,13.424999,13.142,12.237999,12.2369995,12.2109995,12.173,12.132,12.084,13.337,13.733999,13.382,12.868,12.2039995,12.334,12.306,12.271999,12.167,12.037,13.2439995,13.681,13.354,12.601999,12.224999,12.445999,12.414,12.379,12.202999,12.149,13.07,13.764,13.207,12.532999,12.323999,12.587999,12.511999,12.502,12.299,12.212,12.945,13.768,13.068,12.497,12.400999,12.669,12.555,12.570999,12.378,12.239,12.858,13.712,12.936,12.485,12.462999,12.702,12.555,12.598,12.444,12.257999,12.782,13.592999,12.837,12.415999,12.500999,12.587999,12.517,12.452999,12.428999,12.289,12.728,13.482,12.76,12.41,12.502,12.489,12.448,12.323,12.428999,12.341,12.712999,13.391,12.721,12.523,12.44,12.4279995,12.326,12.233999,12.459,12.327,12.746,13.337999,12.761,12.582,12.486,12.459999,12.219999,12.208,12.412,12.278,12.789,13.285,12.816999,12.646999,12.568,12.518999,12.135,12.201,12.348999,12.15,12.794,13.156,12.813999,12.855999,12.649,12.549,12.153999,12.193,12.344999,12.073999,12.766,13.042,12.855999,12.9939995,12.715,12.559999,12.171999,12.188999,12.344999,12.039999,12.7109995,12.941999,12.938,13.073,12.7699995,12.5529995,12.188999,12.19,12.348,11.886,12.764,12.903,12.886,13.07,12.806,12.545,12.198,12.163,12.358
